npt,bug
0.0049811233551035,0
0.0,0
0.154725156249402,1
0.0,0
0.477100777967377,0
0.459147917027245,0
0.515343996964248,0
0.45469671133638,0
0.0,0
0.307448443099146,1
0.0,1
0.422481267935745,0
0.518885569154274,0
0.278295953831964,1
0.330401739597087,0
0.0,0
0.419319935750776,0
0.0,0
0.228936602335443,1
0.0,0
0.148179944337683,1
0.0,0
0.295836389291164,0
0.0876239516943087,0
0.478077511842201,0
0.0,0
0.0,0
0.13783114966103,1
0.5,0
0.274060953623513,0
0.0,0
0.0,0
0.0,0
0.419928477892166,1
0.334068189750591,0
0.0,0
0.306190077122119,0
0.518195056445933,0
0.0,0
0.0,0
0.0,0
0.345195055299837,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0898496330270647,1
0.5,0
0.5,0
0.274554372513004,0
0.0,0
0.0,0
0.195621781814628,1
0.0,0
0.5,0
0.273758318404143,0
0.0,0
0.450908065208218,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.185774633577799,0
0.405639062229566,0
0.302052519403584,0
0.231815869953071,0
0.0,0
0.0,0
0.498886236044991,0
0.271782221599798,0
0.229202176775522,1
0.16588261225349,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.375351693038259,1
0.0,0
0.0,0
0.0,0
0.0,0
0.376958386991265,1
0.0,0
0.5,0
0.0,0
0.334870810027715,0
0.449871879349131,0
0.0,0
0.0,0
0.317154777320283,0
0.0935881284366041,1
0.414027862689752,1
0.326008188391507,1
0.507348121227907,1
0.0,0
0.0,0
0.459147917027245,0
0.0,1
0.408131481801995,0
0.390671585830723,0
0.474969517060658,0
0.255120819809252,0
0.108073970840815,0
0.0,0
0.339167081263636,0
0.460495189272679,0
0.407465229051202,0
0.387802317468577,0
0.395254736437291,0
0.0,0
0.0,0
0.469157676116703,0
0.0,1
0.0,0
0.430172138167048,1
0.167359264986871,1
0.0,0
0.0,0
0.0,0
0.188696884344916,0
0.0,0
0.21019805951445,1
0.0,0
0.0,0
0.29841405287642,0
0.281551411875696,0
0.0,0
0.0,0
0.0,0
0.0,0
0.360964047443681,0
0.0,1
0.0,0
0.0,0
0.285580450672276,0
0.0,0
0.0,0
0.0,0
0.0,0
0.5,0
0.0,0
0.0,0
0.0,0
0.359371054994802,0
0.0,0
0.0,0
0.17684853457637,0
0.0,1
0.279909906949284,0
0.0,0
0.311317158127355,0
0.0,0
0.0,0
0.0,0
0.164705710854754,1
0.0,0
0.0,0
0.0,0
0.431560284283315,0
0.462806703974298,0
0.181366293736909,1
0.392662093019551,1
0.0,1
0.163793103448276,0
0.0,0
0.0,0
0.180677465544238,1
0.135746973001086,0
0.153237535541926,0
0.176679667510711,0
0.205526936758528,0
0.0,0
0.356401299754236,1
0.259616570323953,0
0.108073970840815,0
0.399756770062797,0
0.5,0
0.0,0
0.2781965740325,0
0.349913133479773,0
0.110833849829974,0
0.310104318794867,0
0.0,0
0.338470934890443,0
0.355590331348736,0
0.0,0
0.213185455124634,0
0.3603037120452,0
0.431560284283315,1
0.126749488897,1
0.486382639009082,0
0.295548839923037,0
0.0,0
0.0,0
0.25337815088895,1
0.389365313169381,0
0.0,0
0.422844919239406,0
0.242730380372957,0
0.0,0
0.0,0
0.0,0
0.360964047443681,0
0.474569660236277,0
0.0,0
0.0,0
0.387582222498807,0
0.528320833573719,0
0.268910555320866,1
0.0,0
0.267946564592159,0
0.0,0
0.470142979335315,0
0.27558299238218,0
0.0,0
0.0,0
0.426889319959262,0
0.0,0
0.0,0
0.114269071976764,1
0.332126078978696,0
0.365306528009919,0
0.250533052113246,0
0.0,0
0.234353907104925,0
0.0,0
0.0,0
0.325011210824177,0
0.49830628274465,0
0.470142979335315,0
0.0,0
0.0,0
0.0,0
0.0424977799183563,0
0.0,0
0.152879763541585,1
0.4693404348793,0
0.483309316274051,0
0.0,0
0.0,0
0.324833515921957,1
0.269736918227098,0
0.0,0
0.0,0
0.0,0
0.0805179432981367,0
0.215714104000757,0
0.467034027687746,0
0.289647619486084,0
0.0,0
0.0,0
0.0,0
0.130815472661096,0
0.0,0
0.393206378715399,0
0.0,0
0.429424696162522,1
0.0,0
0.441919225504727,0
0.0,0
0.379531216718102,0
0.0,0
0.485475297227334,0
0.0,0
0.396355281369694,0
0.105461394074858,0
0.0,0
0.132973860426094,0
0.0,0
0.392737648613667,0
0.392785903318823,0
0.459147917027245,0
0.5,0
0.459147917027245,0
0.0,0
0.0,0
0.0,0
0.44587304571745,0
0.206908425151817,0
0.0,0
0.148279566491749,0
0.5,0
0.27221328860295,1
0.0,0
0.431820614746107,0
0.0,0
0.168645033308507,0
0.0,0
0.0,0
0.0,0
0.411202112977495,0
0.360964047443681,0
0.268804635296594,1
0.0,0
0.5,0
0.0,0
0.0,0
0.0,0
0.320443261827322,1
0.111764642218667,1
0.497574047827001,0
0.0,0
0.0,0
0.21285183943467,0
0.0,0
0.0,0
0.161324742251851,1
0.0,0
0.0,0
0.0,0
0.0,0
0.269874967788475,0
0.251629167387823,0
0.0424790423593113,1
0.0,0
0.0,0
0.374739675159923,1
0.209253917519891,0
0.0,0
0.516245345707194,0
0.0,0
0.163855493149443,0
0.0,0
0.0,0
0.112740344242563,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.330421420178476,0
0.0,0
0.447225942267064,0
0.195944385880492,1
0.0,1
0.0,0
0.373797390786601,0
0.267715556225211,0
0.348106130062573,0
0.474039121796953,0
0.0,0
0.0,0
0.153525632613617,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.338010237868675,1
0.0,0
0.0,0
0.21760449391328,0
0.0,0
0.0,0
0.0,0
0.0,0
0.252959622036371,0
0.403058665880244,0
0.0,0
0.0,0
0.199649315918457,0
0.0,0
0.0,0
0.0,0
0.264126022957551,1
0.0,0
0.476667803785838,1
0.480618302361438,0
0.0,0
0.0,0
0.0,0
0.312690087743533,0
0.26815443089928,0
0.0,0
0.41329282033305,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0680187066175547,0
0.0,0
0.341664227809565,0
0.256657904354316,0
0.0,0
0.471341594627746,0
0.0,0
0.0,0
0.438734143998914,1
0.0,0
0.325011210824177,0
0.310788905251371,1
0.0746940562911769,0
0.0,0
0.370106270610717,1
0.0,0
0.075607593256676,0
0.0,0
0.0,0
0.0976534912990462,0
0.344758750265336,0
0.0,0
0.43783169616152,1
0.0,0
0.0,0
0.372739667357448,0
0.0,0
0.361654166907052,0
0.348106130062573,0
0.0,0
0.407064078191795,1
0.0,0
0.0,0
0.0,1
0.0,0
0.274955452316705,0
0.5,0
0.0,0
0.5,0
0.0,1
0.318786456984686,1
0.0,0
0.0,0
0.0243541562731266,0
0.0,0
0.0,0
0.0540364331571349,0
0.206776789358034,0
0.0,0
0.485915002111648,1
0.0,0
0.494141805495958,1
0.0,0
0.396620568279342,1
0.257846949201701,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.504877316341375,0
0.0,0
0.0,0
0.0,0
0.0,0
0.251657388282374,0
0.459147917027245,0
0.0229181200681726,0
0.307644688635786,0
0.0,0
0.0,0
0.401960515226458,1
0.0,0
0.127165602579082,0
0.140679454810756,1
0.0,0
0.395168192857691,0
0.0,0
0.226380963033982,1
0.0,0
0.0,0
0.235725408101039,1
0.349460896493631,0
0.421795790567958,0
0.0,0
0.355463444913357,0
0.0,0
0.488576900269857,1
0.0,0
0.0,0
0.0,0
0.0,0
0.439079056389583,0
0.0,0
0.429018009372909,0
0.412691659729661,0
0.14176958827833,0
0.0,0
0.226858169593472,0
0.0,0
0.0,0
0.125617556807913,0
0.0,0
0.0,0
0.0,0
0.358763203323057,0
0.37186365599794,0
0.0,0
0.303364658613193,0
0.143352747038057,0
0.0,0
0.0,0
0.445245820109746,0
0.487067836697041,1
0.495667615885196,0
0.0997058143959633,0
0.0,0
0.0,0
0.280782096354875,1
0.0,0
0.0,0
0.193743220570882,1
0.488708908764086,0
0.459147917027245,0
0.312218931832814,0
0.0,0
0.0,1
0.384596414506507,0
0.235688375931493,0
0.29365580449888,1
0.0,0
0.0,0
0.0,0
0.0,1
0.156013165135665,0
0.0,0
0.185616163320438,0
0.335501825268514,0
0.406015807107918,0
0.512951697725353,1
0.0,0
0.277389081670637,0
0.0,0
0.0,0
0.0742747452151741,0
0.479355941488566,0
0.398952489505045,0
0.0,0
0.449555379974469,0
0.35885897755995,1
0.0,0
0.102796254092542,0
0.0643112178282135,1
0.0,0
0.0,0
0.477217001462482,0
0.073223299172848,0
0.0,0
0.0,0
0.428682527938763,0
0.0,0
0.0,0
0.414027862689752,0
0.0831113473909605,1
0.5,0
0.0,0
0.23591733585547,0
0.0,1
0.415737194004865,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.242730380372957,0
0.0,1
0.0,0
0.26507921793276,0
0.234497796794641,0
0.0,1
0.0,0
0.0,0
0.394124361082204,0
0.0843304657483351,0
0.0,0
0.0,0
0.464297547007551,0
0.5,0
0.0,0
0.405639062229566,0
0.176679667510711,0
0.279600371851903,0
0.0,0
0.493092333314488,1
0.0,0
0.247511692640687,0
0.266526297913986,1
0.465548199780747,0
0.300398231800522,0
0.444273468195007,1
0.0,0
0.0804840538178939,0
0.0,0
0.0,0
0.293407565786126,0
0.0,0
0.0,0
0.345269444868684,0
0.431912600179337,0
0.430886489759837,0
0.0,0
0.0,0
0.43640475317489,0
0.374330779859546,1
0.0,0
0.0,0
0.499422767997601,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0665851456688924,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.465511807772607,0
0.0,0
0.0057168937890429,1
0.182144182022081,0
0.0,0
0.0,0
0.431560284283315,0
0.0,0
0.0,0
0.0,0
0.0,1
0.325475479104487,0
0.0,0
0.277084291042304,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.481667772836342,0
0.0,0
0.405639062229566,0
0.0,0
0.0552029599925108,0
0.0,0
0.136449444506121,1
0.0,0
0.0,1
0.459594497828725,0
0.220563731848874,0
0.528320833573719,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.350153303676928,0
0.471734216790289,1
0.340806901282776,0
0.242610973206224,1
0.375,0
0.0,0
0.218962371789834,1
0.0,0
0.469466005290397,0
0.445820399751772,0
0.0,0
0.0,1
0.327344203684261,0
0.291373201348862,1
0.168919915011923,1
0.415201388356292,1
0.381023963261057,0
0.0,0
0.0,0
0.34435579731982,0
0.227756705299134,0
0.0,0
0.38210225325431,0
0.0,0
0.0,1
0.25638370271795,0
0.0,1
0.0,0
0.459147917027245,0
0.468546354076522,0
0.154771714575163,0
0.0,0
0.5,0
0.0,0
0.0,0
0.0,0
0.128651973218784,0
0.319728566242582,0
0.28731784891884,0
0.0,0
0.311832754467069,1
0.245618670912167,0
0.0,0
0.5,0
0.258580702616624,0
0.315917134495496,0
0.0,0
0.0,0
0.0,0
0.497574047827001,0
0.418320370970584,0
0.0,0
0.501570044990598,0
0.0,0
0.407801725624983,0
0.283254753276453,1
0.257246340954109,0
0.178488145067238,1
0.196500699030497,0
0.0,0
0.333737109979753,1
0.520426041486378,0
0.240223903839536,0
0.291554114592122,0
0.0,1
0.200355414872861,0
0.318005137801651,0
0.0,0
0.0,0
0.161535042896233,0
0.225308433911545,0
0.304890564189036,0
0.360964047443681,0
0.528320833573719,0
0.316611689188018,0
0.357695753704577,0
0.441315900298768,0
0.0,0
0.0,0
0.0,0
0.198313886389189,1
0.504295873839387,0
0.29211541328682,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.225730471804984,0
0.137368874664785,0
0.486382639009082,0
0.0,0
0.219748493460757,0
0.0,0
0.232120649127114,0
0.278169291895248,0
0.0,0
0.0,0
0.154771714575163,0
0.437421435698977,0
0.3885588915152,1
0.0,0
0.300325833477565,0
0.0,0
0.33552497337972,0
0.0,0
0.216375079394377,0
0.0,0
0.0,0
0.0,0
0.525802094284115,0
0.404837957218573,1
0.0,0
0.253123080804784,0
0.295836389291164,0
0.275492221650857,0
0.0,0
0.419278363009474,0
0.154302919991509,1
0.477217001462482,0
0.13566091331601,1
0.517463072438228,0
0.0,0
0.257640850121564,0
0.497146467326023,0
0.0,1
0.5,0
0.0,0
0.371243784771062,1
0.0,0
0.249773283817168,0
0.13755217310656,1
0.428133035385344,0
0.0,0
0.0,0
0.211268485020172,0
0.325011210824177,0
0.0,0
0.302358388520434,0
0.0,0
0.5,0
0.0,0
0.169618214035312,0
0.38041015908583,0
0.239949293784916,0
0.499762844646825,0
0.0,0
0.0,0
0.380106510371594,0
0.246457889808055,0
0.520426041486378,0
0.475478024227486,0
0.120740051000884,0
0.169775514753948,0
0.140376716642823,0
0.5,0
0.170804457558111,1
0.0,0
0.0863757080512344,0
0.0,0
0.270289695576013,0
0.224819357053388,0
0.0,0
0.0,1
0.0,0
0.0,0
0.521878485592884,0
0.0,0
0.405639062229566,0
0.184870965981175,1
0.422675468311218,0
0.228821848864218,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.176492433841149,0
0.0,0
0.361725749498607,1
0.0,0
0.0,1
0.240275103546082,0
0.487107674301369,0
0.0,0
0.0,0
0.0,0
0.251629167387823,0
0.363119803168793,1
0.0,1
0.0,0
0.353759374819711,0
0.338078834434861,0
0.41291409105878,0
0.0816556086974566,0
0.38773397728629,0
0.271782221599798,0
0.0,0
0.0549645611814963,1
0.224180332248202,0
0.459594497828725,0
0.0,0
0.0,0
0.5,0
0.0,0
0.289002253107404,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.495910398710921,0
0.5,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.252461329688155,0
0.0,0
0.313516431341564,0
0.446461179040856,0
0.0,0
0.0,0
0.0,1
0.5,0
0.0660455622638653,0
0.0,0
0.0,0
0.216554575294727,0
0.0,0
0.305828767595625,1
0.489934378325576,0
0.0,0
0.0,0
0.0,0
0.0,0
0.485475297227334,0
0.0,0
0.3049201523582,0
0.373356265787194,0
0.0901711158033107,0
0.0,0
0.37157329273279,0
0.188741186847291,0
0.527193825882482,1
0.528320833573719,0
0.382944951426972,0
0.0,0
0.0,0
0.129446239210497,1
0.0,0
0.0,0
0.0,0
0.0,0
0.22812678983367,0
0.305209019426865,1
0.0,0
0.49630544493747,0
0.0,0
0.332704657725048,0
0.0,0
0.398072119333786,1
0.0,0
0.496616909869853,0
0.271782221599798,0
0.0,0
0.0332805184901515,1
0.0,0
0.0,1
0.0,0
0.0,0
0.181025625866999,0
0.0,0
0.0,0
0.361556428509223,0
0.258310389271425,0
0.434709237520106,0
0.0,0
0.334132686630084,0
0.0,0
0.0,0
0.278540954051708,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.295836389291164,0
0.347683955672073,1
0.0,0
0.0,0
0.0,0
0.0,0
0.417067596858482,1
0.17306247256956,1
0.284285143977321,1
0.220347119560451,1
0.0,1
0.498608076280115,0
0.0,0
0.15251060067955,1
0.412350731675009,0
0.0,0
0.0,0
0.309714288814775,0
0.0,0
0.319263788131182,1
0.323551004510403,1
0.0,0
0.0,0
0.0,0
0.0,0
0.374036466786689,0
0.0,0
0.0,0
0.23704882219208,0
0.250314029757254,0
0.0,0
0.0,0
0.136884584341471,1
0.0,0
0.0,1
0.0,0
0.183966369512897,0
0.0,0
0.0,0
0.231460998063233,1
0.0,0
0.29387655945246,0
0.360964047443681,0
0.480618302361438,0
0.0,0
0.392768116129557,0
0.326342497058165,1
0.0,1
0.0,1
0.401453860075637,0
0.459147917027245,0
0.32282867216243,0
0.13002071047487,0
0.374756367143364,0
0.0,1
0.0,0
0.235213007777997,0
0.0,0
0.295836389291164,0
0.0,0
0.0,0
0.0,0
0.0,0
0.189120822202681,0
0.0,0
0.0,0
0.0,0
0.375403617952545,0
0.277856011848496,0
0.459147917027245,0
0.0,0
0.0,0
0.0,0
0.5,0
0.262155971022606,1
0.0,0
0.0,0
0.0,0
0.435682718429236,0
0.0,0
0.0,0
0.0621608016146744,0
0.0,0
0.154771714575163,0
0.480618302361438,0
0.492277176430376,0
0.168001851921302,1
0.0643112178282135,0
0.321112699618685,1
