nf,entropy,la,ld,lt,fix,pd,npt,exp,bug
1,0.0,0.0016306563391765,0.0012229922543823,2453,0,1,0.0,9,0
1,0.0,0.0008223684210526,0.0,1216,0,1,0.0,1,0
2,0.896038232534557,0.05,0.0071428571428571,280,0,1,0.448019116267279,16,0
1,0.0,0.0086206896551724,0.0086206896551724,232,0,1,0.0,9,0
2,0.130162790668259,0.139272271016311,0.0,797,0,1,0.0650813953341297,9,1
1,0.0,0.0022935779816513,0.0022935779816513,436,0,1,0.0,8,0
1,0.0,0.0013297872340425,0.0013297872340425,752,0,1,0.0,8,0
1,0.0,0.0991735537190083,0.0413223140495868,121,0,1,0.0,9,0
1,0.0,0.0796875,0.01875,640,0,1,0.0,4,0
3,1.2987949406954,0.0176991150442478,0.0176991150442478,226,1,1,0.432931646898466,8,0
1,0.0,0.008695652173913,0.008695652173913,115,1,1,0.0,9,0
1,0.0,0.0555555555555556,0.0061728395061728,162,0,1,0.0,8,0
2,0.94566030460064,0.0045408678102926,0.0010090817356205,1982,0,1,0.47283015230032,1,0
1,0.0,0.0294117647058824,0.0,68,1,1,0.0,4,0
1,0.0,0.0110935023771791,0.0063391442155309,631,0,1,0.0,9,0
1,0.0,0.018957345971564,0.0,211,1,1,0.0,1,0
1,0.0,0.0064102564102564,0.0,312,0,1,0.0,1,0
1,0.0,0.0012254901960784,0.0073529411764705,816,0,1,0.0,9,0
1,0.0,0.0067567567567567,0.0067567567567567,296,1,1,0.0,9,0
2,0.985228136034252,0.0289389067524116,0.0160771704180064,311,0,1,0.492614068017126,9,0
2,0.0,0.0,0.0,1,0,1,0.0,5,0
1,0.0,0.0170876671619614,0.0178306092124814,1346,0,1,0.0,8,0
1,0.0,0.014336917562724,0.010752688172043,279,0,1,0.0,9,0
1,0.0,0.0202702702702703,0.0135135135135135,148,0,1,0.0,8,0
2,0.213026057292825,0.130616509926855,0.0240334378265413,957,1,1,0.106513028646412,18,0
2,0.91829583405449,0.007908611599297,0.0026362038664323,1138,0,1,0.459147917027245,4,0
1,0.0,0.0089285714285714,0.0,112,0,1,0.0,9,0
3,1.58496250072116,0.0095238095238095,0.0095238095238095,315,0,1,0.528320833573719,3,0
2,0.970950594454669,0.0243111831442464,0.0243111831442464,617,0,1,0.485475297227334,10,0
1,0.0,0.0384615384615385,0.0,78,0,1,0.0,9,0
2,0.995727452084926,0.0122448979591837,0.0054421768707483,1470,0,1,0.497863726042463,18,0
1,0.0,0.0223214285714286,0.0089285714285714,224,0,1,0.0,7,0
3,1.28664267971377,0.168147208121827,0.0323604060913706,1576,0,1,0.428880893237923,18,0
1,0.0,0.0025906735751295,0.0025906735751295,386,0,1,0.0,9,0
1,0.0,0.094017094017094,0.0427350427350427,117,1,1,0.0,8,0
2,1.0,0.0153846153846154,0.0153846153846154,130,1,1,0.5,7,0
2,0.811278124459133,0.0069156293222683,0.004149377593361,1446,0,1,0.405639062229566,4,1
1,0.0,0.0047846889952153,0.0023923444976076,418,0,1,0.0,1,0
3,1.28960855834815,0.0941828254847645,0.0,361,1,1,0.429869519449384,19,0
4,1.89420960058768,0.168115942028985,0.0067632850241545,1035,1,1,0.473552400146919,17,0
1,0.0,0.0141509433962264,0.0141509433962264,212,0,1,0.0,8,0
2,1.0,0.0067567567567567,0.0067567567567567,296,1,1,0.5,6,0
1,0.0,0.0014409221902017,0.0014409221902017,2082,0,1,0.0,7,0
1,0.0,0.0160642570281124,0.0160642570281124,498,0,1,0.0,8,0
4,1.50254675505779,0.072850487081745,0.0118593816179585,2361,0,1,0.375636688764448,16,1
3,1.15111355119388,0.173770491803279,0.0360655737704918,305,0,1,0.383704517064627,10,1
1,0.0,0.0010060362173038,0.0,994,0,1,0.0,8,0
3,1.52320357159405,0.0876095118898623,0.0337922403003755,799,0,1,0.507734523864682,9,1
1,0.0,0.0491071428571429,0.0044642857142857,224,0,1,0.0,9,0
1,0.0,0.0014634146341463,0.0004878048780487,2050,0,1,0.0,9,0
2,0.968461008760162,0.0602055800293686,0.0102790014684288,681,0,1,0.484230504380081,10,0
1,0.0,0.038961038961039,0.0173160173160173,231,0,1,0.0,8,0
1,0.0,0.0078125,0.0078125,128,0,1,0.0,8,0
4,1.59263349577695,0.0424628450106157,0.0424628450106157,471,0,1,0.398158373944239,11,0
2,1.0,0.0017301038062283,0.0017301038062283,1156,0,1,0.5,10,0
2,0.974240833488976,0.0618811881188119,0.0235148514851485,808,0,1,0.487120416744488,16,0
2,0.991076059838222,0.0362903225806452,0.0,248,0,1,0.495538029919111,9,0
1,0.0,0.0009398496240601,0.0,1064,0,1,0.0,9,0
3,0.916118213778296,0.0475,0.015,400,0,1,0.305372737926099,9,0
1,0.0,0.0049261083743842,0.0,203,0,1,0.0,9,0
1,0.0,0.0164473684210526,0.0039473684210526,1520,0,1,0.0,8,0
1,0.0,0.0011098779134295,0.0011098779134295,901,1,1,0.0,8,0
1,0.0,0.0321027287319422,0.0048154093097913,623,0,1,0.0,7,0
1,0.0,0.003003003003003,0.003003003003003,333,1,1,0.0,8,0
1,0.0,0.0037105751391465,0.0037105751391465,539,1,1,0.0,5,0
1,0.0,0.016304347826087,0.0,368,1,1,0.0,8,0
1,0.0,0.0224215246636771,0.031390134529148,446,0,1,0.0,7,0
2,0.91829583405449,0.0094637223974763,0.0094637223974763,317,1,1,0.459147917027245,4,0
1,0.0,0.0036068530207394,0.0,1109,0,1,0.0,9,0
4,1.06343185756511,0.0340314136125654,0.0039267015706806,764,0,1,0.265857964391278,14,0
2,0.574635697837679,0.017825311942959,0.0213903743315508,1122,0,1,0.28731784891884,7,0
1,0.0,0.020501138952164,0.0273348519362187,439,0,1,0.0,9,0
4,1.65395995119674,0.131578947368421,0.0131578947368421,380,0,1,0.413489987799184,9,0
1,0.0,0.0085470085470085,0.0085470085470085,117,0,1,0.0,1,0
1,0.0,0.0988835725677831,0.0063795853269537,627,0,1,0.0,7,0
2,1.0,0.0056737588652482,0.0,705,0,1,0.5,9,0
1,0.0,0.0202429149797571,0.0202429149797571,247,1,1,0.0,9,0
1,0.0,0.0014134275618374,0.0007067137809187,1415,0,1,0.0,9,0
2,0.402179190202273,0.0298913043478261,0.0380434782608696,368,0,1,0.201089595101136,9,0
1,0.0,0.0452876376988984,0.0024479804161566,817,0,1,0.0,8,1
1,0.0,0.0021645021645021,0.0032467532467532,924,0,1,0.0,9,0
3,1.02303706553288,0.0538116591928251,0.0403587443946188,446,0,1,0.341012355177627,8,1
2,0.453716339186945,0.0076481835564053,0.0325047801147228,523,1,1,0.226858169593472,3,0
2,0.994485462483463,0.0558766859344894,0.0102761721258831,1557,0,1,0.497242731241732,14,0
1,0.0,0.0677083333333333,0.0208333333333333,192,0,1,0.0,8,0
1,0.0,0.0298507462686567,0.0298507462686567,201,0,1,0.0,8,0
1,0.0,0.006578947368421,0.006578947368421,304,0,1,0.0,1,0
1,0.0,0.0,0.0,0,0,1,0.0,6,0
1,0.0,0.003030303030303,0.003030303030303,330,1,1,0.0,8,0
1,0.0,0.0246913580246914,0.0,243,0,1,0.0,9,0
1,0.0,0.0095923261390887,0.0047961630695443,417,0,1,0.0,9,0
1,0.0,0.0406320541760722,0.0158013544018059,443,0,1,0.0,8,0
2,0.222284830685688,0.0278606965174129,0.0,1005,0,1,0.111142415342844,16,0
2,0.863120568566631,0.0032102728731942,0.0005350454788657,1869,0,1,0.431560284283315,11,0
1,0.0,0.0163132137030995,0.0130505709624796,613,1,1,0.0,10,0
2,1.0,0.0070671378091872,0.0,283,0,1,0.5,4,0
1,0.0,0.00048828125,0.00048828125,2048,0,1,0.0,8,0
1,0.0,0.0178571428571429,0.0,56,0,1,0.0,4,0
1,0.0,0.0260336906584992,0.0122511485451761,653,1,1,0.0,4,0
1,0.0,0.0506912442396313,0.0,217,0,1,0.0,4,0
1,0.0,0.008130081300813,0.008130081300813,123,1,1,0.0,6,0
1,0.0,0.0723684210526316,0.0197368421052632,152,0,1,0.0,8,0
2,0.932111567616675,0.0069478908188585,0.0044665012406947,2015,0,1,0.466055783808337,1,0
1,0.0,0.0059171597633136,0.0059171597633136,169,0,1,0.0,9,1
2,0.491237341824333,0.103810775295664,0.0065703022339027,761,0,1,0.245618670912167,14,0
2,0.281193796432043,0.009090909090909,0.0064393939393939,2640,0,1,0.140596898216021,1,0
5,1.44135008521563,0.0032,0.04,625,0,1,0.288270017043126,9,0
4,1.91829583405449,0.0188976377952756,0.0,635,0,1,0.479573958513622,9,0
1,0.0,0.126506024096386,0.0,166,0,1,0.0,7,0
1,0.0,0.0006906077348066,0.0006906077348066,1448,1,1,0.0,9,0
1,0.0,0.0055401662049861,0.0110803324099723,361,0,1,0.0,9,0
1,0.0,0.0209424083769634,0.0083769633507853,955,1,1,0.0,8,0
1,0.0,0.0014836795252225,0.0029673590504451,674,1,1,0.0,8,0
1,0.0,0.0101156069364162,0.0067437379576107,2076,1,1,0.0,7,0
1,0.0,0.0204081632653061,0.0204081632653061,49,0,1,0.0,9,0
1,0.0,0.0364963503649635,0.0291970802919708,137,1,1,0.0,9,0
6,1.3802752509205,0.109635974304069,0.0145610278372591,2335,1,1,0.230045875153417,24,1
1,0.0,0.0068259385665529,0.0409556313993174,293,0,1,0.0,1,0
3,1.12568662866171,0.130050505050505,0.0,792,0,1,0.37522887622057,16,0
1,0.0,0.0694444444444444,0.0416666666666667,72,0,1,0.0,8,0
1,0.0,0.0030663089306247,0.0019164430816404,2609,0,1,0.0,7,0
1,0.0,0.0064102564102564,0.0,468,0,1,0.0,9,0
1,0.0,0.0040733197556008,0.0040733197556008,491,0,1,0.0,8,0
1,0.0,0.0,0.0012048192771084,830,0,1,0.0,10,0
1,0.0,0.0011750881316098,0.0011750881316098,851,0,1,0.0,9,0
1,0.0,0.0,0.0,0,0,1,0.0,8,0
1,0.0,0.0220994475138122,0.0110497237569061,362,1,1,0.0,7,0
1,0.0,0.0009606147934678,0.0009606147934678,1041,0,1,0.0,1,0
1,0.0,0.0482456140350877,0.0350877192982456,456,0,1,0.0,9,0
1,0.0,0.03035413153457,0.0016863406408094,593,0,1,0.0,4,0
2,0.650022421648354,0.0296495956873315,0.0026954177897574,371,0,1,0.325011210824177,14,0
6,2.04991768950162,0.0072332730560578,0.0057866184448462,2765,1,1,0.34165294825027,17,0
5,1.19841174937377,0.0483128834355828,0.0076687116564417,1304,1,1,0.239682349874754,20,0
1,0.0,0.018018018018018,0.009009009009009,111,0,1,0.0,9,0
1,0.0,0.0648648648648649,0.0432432432432432,185,1,1,0.0,9,0
1,0.0,0.0413793103448276,0.0068965517241379,290,0,1,0.0,10,0
1,0.0,0.0246913580246914,0.0123456790123457,81,0,1,0.0,8,0
2,0.91829583405449,0.0641399416909621,0.0058309037900874,343,0,1,0.459147917027245,10,0
2,1.0,0.0044345898004434,0.0044345898004434,451,0,1,0.5,9,0
2,1.0,0.0021929824561403,0.0021929824561403,912,0,1,0.5,10,0
1,0.0,0.0204081632653061,0.0,49,0,1,0.0,5,0
2,1.0,0.0194174757281553,0.0194174757281553,103,0,1,0.5,6,0
1,0.0,0.0145888594164456,0.0106100795755968,754,0,1,0.0,1,0
1,0.0,0.0512820512820513,0.032051282051282,156,0,1,0.0,10,0
1,0.0,0.0333333333333333,0.0333333333333333,30,0,1,0.0,1,0
1,0.0,0.0141752577319588,0.0057989690721649,1552,0,1,0.0,9,0
3,1.40340993302988,0.012278978388998,0.0004911591355599,2036,0,1,0.46780331100996,8,1
1,0.0,0.0398550724637681,0.0072463768115942,276,0,1,0.0,8,0
1,0.0,0.0683229813664596,0.0186335403726708,161,1,1,0.0,9,0
3,1.47109016543946,0.121428571428571,0.0085714285714285,700,0,1,0.490363388479818,17,0
3,0.482179190202273,0.101952277657267,0.0065075921908893,461,1,1,0.160726396734091,18,0
1,0.0,0.0184049079754601,0.0061349693251533,163,0,1,0.0,9,0
1,0.0,0.0011627906976744,0.0023255813953488,860,0,1,0.0,8,0
3,0.892942741766581,0.0196687370600414,0.0020703933747412,966,0,1,0.29764758058886,22,0
5,1.76214720998358,0.0404551201011378,0.0050568900126422,1582,1,1,0.352429441996716,18,1
2,0.970950594454669,0.0046113306982872,0.0019762845849802,1518,0,1,0.485475297227334,11,0
2,0.213026057292825,0.111963190184049,0.0015337423312883,1304,0,1,0.106513028646412,20,0
1,0.0,0.0074906367041198,0.0,267,0,1,0.0,13,0
1,0.0,0.177777777777778,0.0,135,0,1,0.0,9,0
1,0.0,0.164383561643836,0.0136986301369863,73,0,1,0.0,8,0
2,0.77062906936394,0.108786610878661,0.0209205020920502,239,0,1,0.38531453468197,9,0
1,0.0,0.0060240963855421,0.0060240963855421,166,0,1,0.0,1,0
1,0.0,0.0,0.0047619047619047,210,0,1,0.0,8,0
4,1.87772227486682,0.0154185022026432,0.0143171806167401,1816,0,1,0.469430568716705,12,0
1,0.0,0.0229885057471264,0.0,261,1,1,0.0,7,0
2,0.91829583405449,0.0,0.0167389956602604,1613,0,1,0.459147917027245,9,0
2,0.890491640219491,0.0328697850821745,0.0,791,0,1,0.445245820109746,9,0
1,0.0,0.107981220657277,0.0,213,0,1,0.0,7,0
1,0.0,0.017910447761194,0.0,335,0,1,0.0,6,0
1,0.0,0.0582010582010582,0.0052910052910052,189,0,1,0.0,8,0
2,0.413816850303634,0.0177514792899408,0.0,676,1,1,0.206908425151817,9,0
1,0.0,0.0,0.0013531799729364,1478,0,1,0.0,9,0
1,0.0,0.165217391304348,0.008695652173913,115,1,1,0.0,4,0
1,0.0,0.0025641025641025,0.0025641025641025,780,0,1,0.0,7,0
1,0.0,0.0064724919093851,0.0,927,0,1,0.0,8,0
1,0.0,0.116279069767442,0.0387596899224806,129,1,1,0.0,9,0
1,0.0,0.0,0.0,0,0,1,0.0,9,0
1,0.0,0.027027027027027,0.027027027027027,111,0,1,0.0,9,0
2,0.468995593589281,0.0115642118076689,0.0006086427267194,1643,0,1,0.234497796794641,4,0
1,0.0,0.0345911949685535,0.0408805031446541,318,0,1,0.0,8,1
1,0.0,0.064,0.0213333333333333,375,1,1,0.0,8,0
1,0.0,0.015625,0.0104166666666667,384,0,1,0.0,8,0
1,0.0,0.0681818181818182,0.0045454545454545,220,0,1,0.0,1,0
3,1.2987949406954,0.0111653872993719,0.0111653872993719,1433,1,1,0.432931646898466,16,0
1,0.0,0.0016501650165016,0.0016501650165016,606,1,1,0.0,8,0
1,0.0,0.0,0.0133333333333333,150,0,1,0.0,7,0
1,0.0,0.0089285714285714,0.0,112,1,1,0.0,8,0
1,0.0,0.0201342281879195,0.0,149,0,1,0.0,9,0
1,0.0,0.204244031830239,0.0053050397877984,377,0,1,0.0,8,1
3,0.921928094887362,0.0222551928783383,0.0074183976261127,674,0,1,0.307309364962454,5,0
1,0.0,0.0015455950540958,0.0,647,0,1,0.0,1,0
1,0.0,0.004778972520908,0.004778972520908,837,1,1,0.0,9,0
5,1.86995354588979,0.0703296703296703,0.0175824175824176,1365,0,1,0.373990709177959,23,1
1,0.0,0.0190409026798307,0.0197461212976023,1418,0,1,0.0,8,0
1,0.0,0.0025951557093425,0.0043252595155709,1156,0,1,0.0,8,0
1,0.0,0.0123456790123457,0.0123456790123457,81,0,1,0.0,4,0
3,1.14674938922327,0.0284615384615385,0.0138461538461538,2600,0,1,0.382249796407758,16,0
1,0.0,0.0327868852459016,0.0163934426229508,61,1,1,0.0,11,0
1,0.0,0.0173913043478261,0.0063768115942029,1725,0,1,0.0,7,0
1,0.0,0.0173010380622837,0.0242214532871972,289,1,1,0.0,10,1
1,0.0,0.003731343283582,0.003731343283582,268,0,1,0.0,8,0
1,0.0,0.0432692307692308,0.0144230769230769,208,0,1,0.0,7,0
2,0.91829583405449,0.0048262548262548,0.0009652509652509,2072,1,1,0.459147917027245,14,0
1,0.0,0.0128205128205128,0.0128205128205128,78,1,1,0.0,8,0
1,0.0,0.0070257611241217,0.0,427,0,1,0.0,10,0
4,1.41512724483331,0.0375541646605681,0.0173326913818007,2077,0,1,0.353781811208328,19,0
1,0.0,0.0275229357798165,0.0091743119266055,109,1,1,0.0,7,0
1,0.0,0.0035587188612099,0.0035587188612099,281,0,1,0.0,9,0
1,0.0,0.0159574468085106,0.0106382978723404,188,0,1,0.0,8,0
2,0.375051406424012,0.19327731092437,0.0,357,1,1,0.187525703212006,8,0
1,0.0,0.0356164383561644,0.0356164383561644,365,0,1,0.0,8,0
1,0.0,0.0091743119266055,0.0275229357798165,109,1,1,0.0,8,0
2,0.554778163341274,0.0671819262782402,0.0065398335315101,1682,0,1,0.277389081670637,20,0
1,0.0,0.012987012987013,0.012987012987013,77,0,1,0.0,10,0
1,0.0,0.032967032967033,0.032967032967033,91,0,1,0.0,1,0
1,0.0,0.0,0.0126984126984127,315,0,1,0.0,9,0
1,0.0,0.138461538461538,0.0230769230769231,260,1,1,0.0,8,0
1,0.0,0.128865979381443,0.0154639175257732,194,0,1,0.0,9,1
1,0.0,0.0065573770491803,0.0010928961748633,915,0,1,0.0,7,0
1,0.0,0.0056179775280898,0.0,356,0,1,0.0,1,1
1,0.0,0.0853658536585366,0.024390243902439,82,0,1,0.0,4,0
1,0.0,0.0113895216400911,0.0159453302961276,439,0,1,0.0,9,0
1,0.0,0.0006002400960384,0.0024009603841536,1666,0,1,0.0,8,0
1,0.0,0.0294117647058824,0.0036764705882352,272,0,1,0.0,9,0
3,1.45914791702724,0.0117096018735363,0.0023419203747072,427,0,1,0.486382639009082,4,0
2,1.0,0.03125,0.03125,64,0,1,0.5,9,0
2,0.858230792641141,0.0437862202189311,0.0064391500321957,1553,0,1,0.429115396320571,16,1
4,1.64118686727668,0.0492890995260664,0.0104265402843602,1055,0,1,0.41029671681917,13,0
1,0.0,0.001673640167364,0.000836820083682,1195,0,1,0.0,1,0
2,0.970950594454669,0.0019815059445178,0.0013210039630118,1514,1,1,0.485475297227334,4,0
1,0.0,0.004258943781942,0.0004258943781942,2348,0,1,0.0,9,0
3,1.29573780053801,0.0118203309692671,0.0086682427107959,1269,0,1,0.431912600179337,9,0
2,0.881290899230693,0.0386473429951691,0.0096618357487922,207,1,1,0.440645449615346,4,0
1,0.0,0.0203045685279188,0.0050761421319797,197,1,1,0.0,9,0
2,0.684038435639042,0.0437158469945355,0.0163934426229508,183,0,1,0.342019217819521,9,0
1,0.0,0.0119047619047619,0.0034013605442176,588,0,1,0.0,9,0
1,0.0,0.0375,0.0125,80,0,1,0.0,4,0
1,0.0,0.0208667736757624,0.0272873194221509,623,0,1,0.0,7,0
1,0.0,0.0049833887043189,0.0049833887043189,602,1,1,0.0,10,0
1,0.0,0.0402843601895735,0.0402843601895735,422,0,1,0.0,9,0
2,0.863120568566631,0.012012012012012,0.009009009009009,333,0,1,0.431560284283315,8,0
1,0.0,0.0061728395061728,0.0061728395061728,162,0,1,0.0,9,0
6,1.74643538423889,0.0374707259953162,0.0117096018735363,427,0,1,0.291072564039816,7,1
1,0.0,0.0072992700729927,0.0072992700729927,274,0,1,0.0,9,0
1,0.0,0.0520833333333333,0.0,96,0,1,0.0,10,0
6,2.12939636389058,0.0450704225352113,0.0144869215291751,2485,1,1,0.354899393981763,15,0
1,0.0,0.0289017341040462,0.0,173,0,1,0.0,11,0
1,0.0,0.0077639751552795,0.0015527950310559,644,1,1,0.0,4,0
1,0.0,0.0,0.0016474464579901,1214,1,1,0.0,1,0
1,0.0,0.008130081300813,0.016260162601626,123,0,1,0.0,8,0
1,0.0,0.012779552715655,0.0159744408945687,313,0,1,0.0,9,0
4,1.41201151145063,0.0855043420173681,0.0013360053440213,1497,1,1,0.353002877862658,16,0
1,0.0,0.0148148148148148,0.0074074074074074,135,1,1,0.0,9,0
1,0.0,0.0031605562579013,0.0018963337547408,1582,1,1,0.0,9,0
1,0.0,0.0034090909090909,0.0011363636363636,880,1,1,0.0,8,0
2,0.70246655129039,0.0191146881287726,0.0020120724346076,994,1,1,0.351233275645195,16,0
1,0.0,0.0634920634920635,0.0158730158730159,63,0,1,0.0,9,0
1,0.0,0.0019392372333548,0.0006464124111182,1547,0,1,0.0,6,0
1,0.0,0.0112359550561798,0.0112359550561798,89,1,1,0.0,9,0
1,0.0,0.0048309178743961,0.0048309178743961,414,1,1,0.0,9,0
1,0.0,0.0273972602739726,0.0273972602739726,219,0,1,0.0,9,0
1,0.0,0.0652173913043478,0.0375494071146245,506,0,1,0.0,7,1
1,0.0,0.0078064012490242,0.0031225604996096,1281,1,1,0.0,9,0
2,0.940285958670631,0.0422960725075529,0.0,331,0,1,0.470142979335315,10,0
1,0.0,0.0044642857142857,0.0044642857142857,224,0,1,0.0,8,0
1,0.0,0.0051282051282051,0.0051282051282051,195,1,1,0.0,8,0
2,0.997643295986394,0.0834340991535671,0.0012091898428053,827,0,1,0.498821647993197,14,0
1,0.0,0.006060606060606,0.006060606060606,165,0,1,0.0,1,0
1,0.0,0.0152439024390244,0.0152439024390244,328,0,1,0.0,9,0
1,0.0,0.0005192107995846,0.0005192107995846,1926,1,1,0.0,7,0
1,0.0,0.0,0.0005305039787798,1885,0,1,0.0,8,0
2,0.558629373452199,0.0213049267643142,0.0093209054593874,1502,0,1,0.2793146867261,9,0
1,0.0,0.0059523809523809,0.0,336,0,1,0.0,1,0
1,0.0,0.0286458333333333,0.0052083333333333,384,0,1,0.0,9,0
2,0.985228136034252,0.0156521739130435,0.0208695652173913,575,0,1,0.492614068017126,18,0
2,0.384311544126497,0.0297397769516729,0.0,1345,0,1,0.192155772063249,18,0
1,0.0,0.0227272727272727,0.0,220,0,1,0.0,1,0
1,0.0,0.0091911764705882,0.0036764705882352,544,0,1,0.0,1,0
1,0.0,0.0067001675041876,0.0083752093802345,597,0,1,0.0,1,0
1,0.0,0.0652173913043478,0.0434782608695652,46,0,1,0.0,8,0
1,0.0,0.0104166666666667,0.0,96,0,1,0.0,9,0
3,0.898482715623272,0.010341726618705,0.0071942446043165,2224,0,1,0.299494238541091,14,0
2,0.286396957115956,0.128540305010893,0.0021786492374727,459,1,1,0.143198478557978,16,1
2,0.94566030460064,0.0539083557951483,0.0053908355795148,371,1,1,0.47283015230032,16,0
3,0.823551070863832,0.152046783625731,0.0,684,0,1,0.274517023621277,15,1
1,0.0,0.0138339920948617,0.0256916996047431,506,1,1,0.0,8,0
1,0.0,0.0026109660574412,0.0026109660574412,1149,0,1,0.0,8,0
1,0.0,0.0123456790123457,0.0123456790123457,81,1,1,0.0,4,0
1,0.0,0.0066006600660066,0.0066006600660066,303,0,1,0.0,1,0
4,1.70944239707633,0.0369807497467072,0.0025329280648429,1974,0,1,0.427360599269082,18,1
1,0.0,0.0135746606334842,0.004524886877828,221,0,1,0.0,1,0
1,0.0,0.0016891891891891,0.0016891891891891,592,1,1,0.0,9,0
1,0.0,0.0059347181008902,0.0059347181008902,337,0,1,0.0,9,0
1,0.0,0.0126050420168067,0.0084033613445378,238,0,1,0.0,8,0
1,0.0,0.0,0.0208333333333333,96,0,1,0.0,9,0
1,0.0,0.0506329113924051,0.0,158,1,1,0.0,8,0
1,0.0,0.0009708737864077,0.0009708737864077,1030,0,1,0.0,8,0
1,0.0,0.0043227665706051,0.0,694,0,1,0.0,9,0
1,0.0,0.0053380782918149,0.0017793594306049,562,1,1,0.0,8,0
2,0.787126586201269,0.0235849056603774,0.0165094339622642,424,0,1,0.393563293100635,9,0
1,0.0,0.142857142857143,0.0178571428571429,56,1,1,0.0,9,0
2,0.811278124459133,0.0083565459610027,0.0027855153203342,359,0,1,0.405639062229566,10,0
1,0.0,0.0380952380952381,0.0095238095238095,105,0,1,0.0,8,0
5,1.73675760880341,0.0686037126715093,0.006456820016142,1239,0,1,0.347351521760682,19,0
1,0.0,0.026615969581749,0.026615969581749,263,1,1,0.0,1,0
1,0.0,0.037037037037037,0.0048309178743961,621,0,1,0.0,8,0
1,0.0,0.0239234449760766,0.0047846889952153,209,0,1,0.0,8,0
1,0.0,0.0010570824524312,0.0010570824524312,946,1,1,0.0,8,0
1,0.0,0.0026455026455026,0.0,378,0,1,0.0,1,0
1,0.0,0.0037105751391465,0.0037105751391465,539,0,1,0.0,9,0
2,0.485460760745913,0.0536277602523659,0.0063091482649842,317,0,1,0.242730380372957,14,0
1,0.0,0.0121212121212121,0.0121212121212121,165,0,1,0.0,4,0
1,0.0,0.0388349514563107,0.0194174757281553,103,1,1,0.0,8,0
1,0.0,0.0018148820326678,0.0018148820326678,551,1,1,0.0,1,0
1,0.0,0.0016806722689075,0.0016806722689075,595,0,1,0.0,4,0
1,0.0,0.0077319587628866,0.0025773195876288,388,0,1,0.0,8,0
1,0.0,0.0813008130081301,0.0,123,0,1,0.0,4,0
1,0.0,0.0158730158730159,0.0079365079365079,126,0,1,0.0,4,0
1,0.0,0.154618473895582,0.0140562248995984,498,0,1,0.0,9,0
1,0.0,0.0691056910569106,0.0203252032520325,246,0,1,0.0,8,0
2,0.901170195997422,0.161417322834646,0.0,254,0,1,0.450585097998711,10,0
